time_index,station_id,nb_velos_dispo,latitude,longitude
2048,29,28,50.647236,3.059376
2048,33,23,50.63022,3.035681
2048,153,22,50.65547,3.064989
2048,221,26,50.69184,3.173925
2048,36,31,50.62624,3.039911
2048,43,26,50.629044,3.058288
2048,5,22,50.63156,3.054738
2048,10,0,50.63589,3.062471
2048,24,0,50.637078,3.070774
2048,25,0,50.636399,3.069354
2048,27,0,50.635014,3.064802
2048,28,0,50.634686,3.048344
2048,48,0,50.61843,3.07241
2048,62,0,50.632965,3.076437
2048,82,0,50.63999,3.075204
2048,159,0,50.637726,3.071892
2048,201,0,50.673943,3.163443
2048,1,0,50.641926,3.075992
2048,264,0,50.697895,3.206297
2048,87,0,50.632393,3.110669
2048,89,0,50.619312,3.041299
2048,92,0,50.63665,3.091106
2048,105,0,50.638126,3.10231
2048,106,0,50.638123,3.112704
2048,109,0,50.623466,3.030667
2048,112,0,50.626846,3.115101
2048,118,0,50.641834,3.022364
2048,127,0,50.63708,3.127964
2048,129,0,50.63608,3.130853
2048,134,0,50.6221,3.131706
2048,136,0,50.62972,3.133873
2048,215,0,50.684593,3.200799
2048,235,0,50.696327,3.16713
2048,262,0,50.701187,3.215011
2048,263,0,50.69626,3.209156
2048,299,0,50.6151322,3.0863797
2048,59,0,50.622223,3.077127
2048,128,0,50.633842,3.127335
2048,143,0,50.61776,3.146026
2048,145,0,50.61992,3.14528
2048,126,0,50.64057,3.115571
2048,228,0,50.69535,3.180779
2048,231,0,50.689762,3.177179
2048,258,0,50.710735,3.159881
2048,222,0,50.6941,3.172165
2048,261,0,50.732277,3.157656
2048,140,0,50.623795,3.144815
2048,176,0,50.604525,3.031224
2048,233,0,50.702026,3.172654
2048,23,0,50.639107,3.065548
2048,203,0,50.68079,3.167454
2048,49,0,50.61957,3.068387
2048,218,0,50.67392,3.18514
2048,162,0,50.628544,3.065015
2048,88,1,50.635082,3.058015
2048,86,1,50.62903,3.10295
2048,237,1,50.719803,3.156338
2048,240,1,50.71922,3.163396
2048,32,1,50.64142,3.067873
2048,226,1,50.68645,3.170006
2048,3,1,50.636093,3.050447
2048,64,1,50.6318,3.071392
2048,146,1,50.63268,3.052483
2048,269,1,50.676944,3.167306
2048,305,1,50.67057,3.1443
2048,79,1,50.61295,3.047268
2048,160,1,50.637709,3.077478
2048,173,1,50.61352,3.03677
2048,202,1,50.677914,3.162353
2048,14,2,50.6379088,3.0508558
2048,63,2,50.629738,3.078224
2048,220,2,50.693768,3.167666
2048,161,2,50.634417,3.0822274
2048,256,2,50.73682,3.1712308
2048,147,2,50.614052,3.062195
2048,66,2,50.63237,3.066273
2048,78,2,50.615536,3.048518
2048,26,2,50.63457,3.068007
2048,68,2,50.630836,3.047778
2048,61,2,50.629246,3.075218
2048,210,3,50.676884,3.187817
2048,190,3,50.662941,3.057167
2048,7,3,50.633728,3.055307
2048,70,3,50.63424,3.073991
2048,102,3,50.64218,3.109699
2048,166,3,50.63084,3.04483
2048,171,3,50.62479,3.080467
2048,238,3,50.72075,3.152659
2048,251,3,50.72551,3.156554
2048,17,3,50.644695,3.060867
2048,54,3,50.62338,3.051565
2048,302,3,50.60301,3.06925
2048,303,3,50.60709,3.06558
2048,58,3,50.62073,3.07895
2048,90,3,50.64569,3.0858226
2048,35,3,50.62899,3.043307
2048,2,4,50.632233,3.046134
2048,155,4,50.655098,3.051201
2048,257,4,50.71473,3.157369
2048,268,4,50.6967934,3.1684926
2048,41,4,50.656487,3.088004
2048,116,4,50.64891,3.078336
2048,139,4,50.62577,3.144714
2048,252,4,50.72263,3.150377
2048,149,4,50.609592,3.075483
2048,4,4,50.624695,3.048961
2048,260,4,50.721308,3.158104
2048,270,4,50.664211,3.130098
2048,21,4,50.64193,3.061774
2048,34,4,50.63413,3.041209
2048,60,4,50.621185,3.072363
2048,55,4,50.617847,3.061758
2048,94,4,50.63579,3.033977
2048,12,4,50.637486,3.065902
2048,131,4,50.619602,3.13197
2048,174,4,50.607664,3.038892
2048,40,4,50.62614,3.051729
2048,85,5,50.62504,3.1008
2048,111,5,50.62486,3.116677
2048,214,5,50.6795,3.179257
2048,165,5,50.632367,3.05816
2048,152,5,50.610582,3.065103
2048,164,5,50.63393,3.061687
2048,204,5,50.684757,3.171974
2048,234,5,50.7004,3.161378
2048,13,5,50.63671,3.054773
2048,132,5,50.61606,3.132006
2048,271,5,50.669867,3.131048
2048,275,5,50.665946,3.198101
2048,138,5,50.631298,3.126914
2048,83,5,50.63378,3.02059
2048,9,6,50.63393,3.044986
2048,243,6,50.718204,3.15749
2048,246,6,50.72271,3.163794
2048,248,6,50.728798,3.158835
2048,249,6,50.728798,3.154051
2048,253,6,50.72498,3.150884
2048,168,6,50.630855,3.0226
2048,232,6,50.699734,3.174347
2048,265,6,50.67441,3.14721
2048,103,6,50.639828,3.106677
2048,241,6,50.722343,3.170847
2048,259,6,50.704693,3.160515
2048,30,6,50.64297,3.067375
2048,119,6,50.640957,3.018803
2048,274,6,50.667847,3.192974
2048,125,6,50.643883,3.118579
2048,81,7,50.63529,3.115088
2048,208,7,50.67544,3.181998
2048,255,7,50.7134,3.165011
2048,151,7,50.60642,3.072209
2048,177,7,50.616763,3.023032
2048,175,7,50.60301,3.038779
2048,189,7,50.646418,3.106625
2048,217,7,50.67869,3.172558
2048,225,7,50.683987,3.16327
2048,97,7,50.65937,3.074057
2048,114,7,50.62651,3.079211
2048,95,7,50.63041,3.097037
2048,120,7,50.63899,3.01154
2048,133,7,50.61915,3.126501
2048,191,7,50.638838,3.1317727
2048,212,7,50.682053,3.182205
2048,227,7,50.699436,3.159658
2048,273,7,50.670865,3.198875
2048,276,7,50.67756,3.14019
2048,307,7,50.61245,3.12268
2048,142,7,50.6206,3.138207
2048,199,7,50.612921,3.003634
2048,250,7,50.72389,3.160344
2048,141,7,50.61682,3.140808
2048,266,8,50.6875,3.1585592
2048,188,8,50.637103,3.097538
2048,244,8,50.727453,3.166828
2048,247,8,50.73418,3.1681724
2048,216,8,50.681797,3.194122
2048,38,8,50.62429,3.045321
2048,242,8,50.716843,3.167834
2048,306,8,50.63599,3.13566
2048,73,8,50.642315,3.087979
2048,99,8,50.654602,3.073805
2048,150,8,50.60548,3.077622
2048,137,8,50.615868,3.126089
2048,172,9,50.612635,3.059261
2048,107,9,50.636105,3.106438
2048,223,9,50.6903353,3.1690075
2048,104,9,50.64584,3.112744
2048,254,9,50.71732,3.162455
2048,308,9,50.611307,2.994654
2048,108,9,50.645267,3.100516
2048,194,9,50.665968,3.049462
2048,198,9,50.614392,3.010842
2048,6,9,50.630943,3.060299
2048,76,9,50.632996,3.089651
2048,100,9,50.651638,3.081625
2048,96,9,50.64543,3.075116
2048,80,9,50.61989,3.084357
2048,11,9,50.63734,3.060977
2048,53,10,50.61856,3.049251
2048,185,10,50.65722,3.056147
2048,236,10,50.694714,3.192643
2048,239,10,50.730289,3.167723
2048,192,10,50.6312847,3.1350379
2048,123,10,50.665348,3.075792
2048,219,10,50.695477,3.164222
2048,272,10,50.671517,3.183123
2048,124,10,50.6618,3.096235
2048,304,10,50.66351,3.138682
2048,312,10,50.672499,3.069317
2048,167,10,50.626382,3.047066
2048,84,10,50.627243,3.109266
2048,47,10,50.62824,3.069233
2048,207,10,50.69138,3.17966
2048,230,11,50.70076,3.18407
2048,169,11,50.644685,3.057953
2048,170,11,50.62195,3.06038
2048,184,11,50.651107,3.0678
2048,42,11,50.62789,3.06209
2048,211,11,50.674164,3.174519
2048,267,11,50.670155,3.154898
2048,310,11,50.676607,3.065308
2048,101,11,50.6423,3.099291
2048,15,11,50.6449,3.050645
2048,309,11,50.610949,2.983948
2048,67,11,50.621952,3.04534
2048,37,12,50.62337,3.037553
2048,182,12,50.649644,3.03812
2048,186,12,50.672415,3.0924237
2048,18,12,50.6428,3.055932
2048,110,12,50.62487,3.034234
2048,44,12,50.629063,3.053711
2048,93,12,50.628918,3.088147
2048,113,12,50.651337,3.08945
2048,301,12,50.65281,3.02604
2048,183,12,50.658048,3.063774
2048,195,12,50.631135,3.008346
2048,197,12,50.630834,3.013247
2048,98,12,50.6549,3.068756
2048,144,12,50.6258,3.14862
2048,22,12,50.64144,3.064974
2048,8,13,50.632366,3.062313
2048,51,13,50.62482,3.068689
2048,224,13,50.691406,3.162704
2048,213,13,50.68859,3.182028
2048,245,13,50.724581,3.166122
2048,74,13,50.641238,3.083175
2048,209,13,50.674995,3.195737
2048,16,14,50.646225,3.053499
2048,180,14,50.652107,3.029324
2048,121,14,50.644855,3.013238
2048,46,14,50.62629,3.061198
2048,72,14,50.637302,3.024314
2048,115,14,50.651497,3.072316
2048,178,14,50.615246,3.018435
2048,313,14,50.666236,3.06415
2048,163,14,50.625597,3.064497
2048,39,14,50.627674,3.050173
2048,135,14,50.63745,3.123145
2048,20,14,50.640385,3.062053
2048,154,15,50.65532,3.060615
2048,31,15,50.644264,3.062935
2048,311,15,50.671409,3.055056
2048,193,15,50.658146,3.042003
2048,122,16,50.666033,3.087591
2048,157,16,50.64989,3.042045
2048,196,16,50.636003,3.009396
2048,56,16,50.620304,3.055471
2048,65,16,50.621128,3.035483
2048,77,16,50.62286,3.0914
2048,75,16,50.637337,3.084894
2048,91,16,50.63417,3.095958
2048,156,16,50.661602,3.050322
2048,200,16,50.679123,3.155906
2048,206,16,50.688015,3.174815
2048,45,17,50.62633,3.05659
2048,57,17,50.62418,3.058902
2048,205,17,50.69106,3.1902585
